id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,features
585244,I Still Believe,7.603,1089,Released,2020-03-12,16069730,115,False,/21Q8bzu10YF9i4O5amBkJBombYo.jpg,12000000,https://www.lionsgate.com/movies/i-still-believe,tt9779516,en,I Still Believe,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,15.677,/dqA2FCzz4OMmXLitKopzf476RVB.jpg,One love can change your life.,"Music, Drama, Romance",Kevin Downes Productions,United States of America,English,"biography, romance, christian film","I Still Believe The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope. Music, Drama, Romance"
295151,Let It Snow,6.09,1088,Released,2019-11-08,0,93,False,/xcwmDItb2On573HyPiODgVvtoAh.jpg,0,https://www.netflix.com/title/80201542,tt1950235,en,Let It Snow,"In a small town on Christmas Eve, a snowstorm brings together a group of young people. They soon find their friendships and love lives colliding, and come Christmas morning, nothing will be the same.",8.625,/rEVu3E1OhMPJeCAn9a6QLyVhZDj.jpg,Let love take you by storm.,"Romance, Comedy",Dylan Clark Productions,United States of America,English,"based on novel or book, pig, holiday, teen movie, snow, blizzard, lgbt, multiple storylines, christmas spirit, christmas, christmas eve","Let It Snow In a small town on Christmas Eve, a snowstorm brings together a group of young people. They soon find their friendships and love lives colliding, and come Christmas morning, nothing will be the same. Romance, Comedy"
619297,Sweet Girl,6.682,1088,Released,2021-08-18,0,110,False,/nprqOIEfiMMQx16lgKeLf3rmPrR.jpg,0,http://www.netflix.com/title/81058613,tt10731768,en,Sweet Girl,"A man vows to bring justice to those responsible for his wife's death while protecting the only family he has left, his daughter.",24.574,/cP7odDzzFBD9ycxj2laTeFWGLjD.jpg,Family fights as one.,"Action, Thriller, Drama","Pride of Gypsies, ASAP Entertainment, On the Roam",United States of America,English,"daughter, escape, fight, truth, father, safe, justice, family, death, parents, kid, drug","Sweet Girl A man vows to bring justice to those responsible for his wife's death while protecting the only family he has left, his daughter. Action, Thriller, Drama"
6961,The Wedding Date,6.803,1088,Released,2005-02-04,47175038,88,False,/wi8y24BI9sa8XSnH9vFmmYin6Km.jpg,15000000,https://www.uphe.com/movies/the-wedding-date,tt0372532,en,The Wedding Date,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",14.423,/t0AEzycJ6V8dLVlSudCUAA9mzgn.jpg,Love doesn't come cheap.,"Comedy, Romance","Visionview Production, Gold Circle Films, 26 Films, Universal Pictures, Senator International",United States of America,English,"london, england, based on novel or book, england, ex fiancé, stepfather, romance, betrayal, wedding, english countryside, escort, fake boyfriend, woman director, intimacy, half sister, blended family, bachelorette party, secret, sister's wedding, charming male lead, stepfather stepdaughter relationship, festivities, wedding weekend","The Wedding Date With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date. Comedy, Romance"
612706,Work It,7.612,1087,Released,2020-08-07,0,93,False,/oAcV4179Kdpvb2xk9TtS8Ewrp8q.jpg,0,https://www.netflix.com/title/81132038,tt10276470,en,Work It,A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.,16.679,/b5XfICAvUe8beWExBz97i0Qw4Qh.jpg,Dance to your own beat.,"Comedy, Music","STX Films, Alloy Entertainment, AK Worldwide",United States of America,English,"high school, dance competition, teen movie, interracial romance","Work It A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions. Comedy, Music"
83686,The Words,6.655,1086,Released,2012-09-07,13231461,96,False,/b0GGZbLB7P9r4klx1wUcz77WzE6.jpg,6000000,http://www.thewordsmovie.com/,tt1840417,en,The Words,"The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.",12.136,/aJtPLZS7tlpiQl6pEr8H42K565x.jpg,There's more than one way to take a life.,"Drama, Thriller","Also Known As Pictures, Animus Films, Benaroya Pictures, Serena Films, Waterfall Media, Rose Pictures",United States of America,"English, French","plagiarized book, aspiring writer","The Words The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words. Drama, Thriller"
474354,22 July,7.098,1085,Released,2018-10-04,0,143,False,/rKzHtW1bdboA89FwiyRBNTY7edc.jpg,20000000,https://www.netflix.com/title/80210932,tt7280898,en,22 July,"On 22 July 2011, neo-Nazi terrorist Anders Behring Breivik murdered 77 young people attending a Labour Party Youth Camp on Utøya Island outside of Oslo. This three-part story focuses on the survivors, the political leadership of Norway, and the lawyers involved.",21.568,/rd940KzuIZwbdOvOUF7XDTzn8te.jpg,The true story of a day that started like any other,"History, Drama, Thriller, Crime",Scott Rudin Productions,"Iceland, Norway, United States of America",English,"neo-nazism, summer camp, bomb, aftermath, car bomb, based on true story, norway, trial, tragedy, brain injury, oslo, norway, shooting spree, far right, mass killing, summer camp island, english language","22 July On 22 July 2011, neo-Nazi terrorist Anders Behring Breivik murdered 77 young people attending a Labour Party Youth Camp on Utøya Island outside of Oslo. This three-part story focuses on the survivors, the political leadership of Norway, and the lawyers involved. History, Drama, Thriller, Crime"
414190,iBoy,5.952,1084,Released,2017-01-27,0,90,False,/oKpkhLNQuLgokAx7SVIs3uu4Ig7.jpg,1500000,https://www.netflix.com/title/80099016,tt3171832,en,iBoy,"After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.",13.748,/aqwQPVosPSjfXRF6bO9Wg48ylAR.jpg,His powers are his curse,"Action, Science Fiction","Pretty Pictures, XYZ Films, Wigwam Films",United Kingdom,English,"based on novel or book, revenge, brain injury, based on young adult novel","iBoy After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers. Action, Science Fiction"
200,Star Trek: Insurrection,6.4,1083,Released,1998-12-11,118000000,102,False,/vsjuHP9RQZJgYUvvSlO3mjJpXkq.jpg,70000000,https://www.paramountmovies.com/movies/star-trek-ix-insurrection,tt0120844,en,Star Trek: Insurrection,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",21.928,/xQCMAHeg5M9HpDIqanYbWdr4brB.jpg,The battle for paradise has begun.,"Science Fiction, Action, Adventure, Thriller","Paramount, Digital Image Associates",United States of America,English,"spacecraft, teleportation, starship, fountain of youth, utopia, insurrection, alien, space opera, retribution, spacecraft officer, exploding ship, cosmos, technophobia, synthetic android, outer space","Star Trek: Insurrection When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded. Science Fiction, Action, Adventure, Thriller"
691179,Friends: The Reunion,7.9,1082,Released,2021-05-27,0,104,False,/y1BomwRA41Cr8s69G9vVQRjwllp.jpg,0,https://play.hbomax.com/page/urn:hbo:page:GYJxCDACcN8PDewEAAAAG:type:feature,tt11337862,en,Friends: The Reunion,"The cast of Friends reunites for a once-in-a-lifetime celebration of the hit series, an unforgettable evening filled with iconic memories, uncontrollable laughter, happy tears, and special guests.",19.691,/bT3c4TSOP8vBmMoXZRDPTII6eDa.jpg,The one where they get back together.,Documentary,"Bright/Kauffman/Crane Productions, Warner Horizon Unscripted Television, Fulwell 73",United States of America,English,"reunion, friends, sitcom, tv series reunion","Friends: The Reunion The cast of Friends reunites for a once-in-a-lifetime celebration of the hit series, an unforgettable evening filled with iconic memories, uncontrollable laughter, happy tears, and special guests. Documentary"
620725,Jexi,6.841,1081,Released,2019-10-10,9341824,84,False,/6ogNP2NPN7C1LccE8PhjGaNMvdM.jpg,5000000,https://www.lionsgate.com/movies/jexi,tt9354944,en,Jexi,"Phil's new phone comes with an unexpected feature, Jexi...an A.I. determined to keep him all to herself in a comedy about what can happen when you love your phone more than all else.",15.411,/sizYjc8lAFStRZXtI1uRBDsOTt6.jpg,She had him at “hello”,Comedy,"CBS Films, Team Todd, Sierra/Affinity, Lionsgate, Jexi Studios, Entertainment One","Canada, United States of America",English,"artificial intelligence (a.i.), san francisco, california, technology, romance, cell phone","Jexi Phil's new phone comes with an unexpected feature, Jexi...an A.I. determined to keep him all to herself in a comedy about what can happen when you love your phone more than all else. Comedy"
67913,The Guard,6.978,1080,Released,2011-07-07,19560274,96,False,/44mISrqSddOf9lqWzCEVV397ufa.jpg,6000000,http://www.sonyclassics.com/theguard,tt1540133,en,The Guard,"When a small-town Irish cop with a crass personality is partnered with a straight-laced FBI agent to bust an international drug-trafficking ring, they must settle their differences in order to take down a dangerous gang.",9.21,/dtQiStID0le2EMTmJXupPRybARB.jpg,The FBI are about to discover that things work a little differently around here.,"Action, Comedy, Thriller, Crime","Prescience, UK Film Council, Reprisal Films, Aegis Film Fund, Element Pictures, Crescendo Productions, Fís Éireann/Screen Ireland",Ireland,"Irish, English","prostitute, drug smuggling, blackmail, rural area, buddy cop","The Guard When a small-town Irish cop with a crass personality is partnered with a straight-laced FBI agent to bust an international drug-trafficking ring, they must settle their differences in order to take down a dangerous gang. Action, Comedy, Thriller, Crime"
420821,Chip 'n Dale: Rescue Rangers,7.013,1079,Released,2022-05-20,0,99,False,/qK7Ssnrfvrt65F66A1thvehfQg2.jpg,0,https://www.disneyplus.com/movies/chip-n-dale-rescue-rangers/9WluNFNFwNHY,tt3513500,en,Chip 'n Dale: Rescue Rangers,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",30.767,/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg,It's not a reboot. It's a comeback.,"Animation, Family, Comedy, Adventure, Mystery","Walt Disney Pictures, Mandeville Films",United States of America,English,"cartoon, peter pan, los angeles, california, former best friend, missing person, duringcreditsstinger, live action and animation, bootleg, corrupt cop","Chip 'n Dale: Rescue Rangers Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life. Animation, Family, Comedy, Adventure, Mystery"
582596,The Wrong Missy,6.149,1078,Released,2020-05-13,0,90,False,/1xQtvgay8rDwSaZPwyhcecqV8UD.jpg,0,https://www.netflix.com/title/81033865,tt9619798,en,The Wrong Missy,"A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person.",19.096,/A2YlIrzypvhS3vTFMcDkG3xLvac.jpg,There’s no untexting her now.,"Comedy, Romance","QC Entertainment, Happy Madison Productions",United States of America,English,"shark attack, mistaken identity, blind date, slapstick comedy, rape of a male, duringcreditsstinger, holiday resort, dating app","The Wrong Missy A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person. Comedy, Romance"
615667,Ma Rainey's Black Bottom,6.678,1075,Released,2020-11-25,0,94,False,/9UFwcWa3lKeAllcW0EvkmOuHqek.jpg,0,https://www.netflix.com/title/81100780,tt10514222,en,Ma Rainey's Black Bottom,Tensions rise when the trailblazing Mother of the Blues and her band gather at a Chicago recording studio in 1927. Adapted from August Wilson's play.,10.53,/pvtyxijaBrCSbByXLcUIDDSvc40.jpg,It would be an empty world without the blues.,"Drama, Music","Escape Artists, Mundy Lane Entertainment",United States of America,English,"chicago, illinois, recording studio, based on play or musical, singer, lesbian relationship, lgbt, blues music, black lgbt, trumpet player, 1920s","Ma Rainey's Black Bottom Tensions rise when the trailblazing Mother of the Blues and her band gather at a Chicago recording studio in 1927. Adapted from August Wilson's play. Drama, Music"
254302,High-Rise,5.643,1072,Released,2015-11-22,4289074,119,False,/wESuRMxELPAwo56qFRcoyI4p20F.jpg,0,http://www.highrisefilm.com,tt0462335,en,High-Rise,Life for the residents of a tower block begins to run out of control.,10.577,/tNBHTOdIoeT5PMnt4TJpTm1nohG.jpg,Leave the real world behind,Drama,"HanWay Films, SCOPE Pictures, Recorded Picture Company, Northern Ireland Screen, StudioCanal, Film4 Productions","Belgium, United Kingdom","French, English","london, england, based on novel or book, upper class, skyscraper, architecture, high rise, decadence, class conflict, social class, decay",High-Rise Life for the residents of a tower block begins to run out of control. Drama
532865,The Dig,6.9,1069,Released,2021-01-14,0,112,False,/wQhe2YJnB9AAS08RqwMeKN2ywUr.jpg,0,https://www.netflix.com/title/81167887,tt3661210,en,The Dig,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎.",14.929,/dFDNb9Gk1kyLRcconpj7Mc7C7IL.jpg,Nothing stays lost forever.,"Drama, History","Clerkenwell Films, Magnolia Mae Films",United Kingdom,English,"based on novel or book, excavation, single parent, based on true story, class differences, archaeologist, archaeological dig, excavator, 1930s, suffolk, england, widowed mother, eve of world war ii, ipswich","The Dig As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎. Drama, History"
16617,Mindhunters,6.448,1067,Released,2004-05-07,21148829,106,False,/j30knUpNbspOSehJi5SOJ4wvOVh.jpg,27000000,http://www.mindhunters-thefilm.com/,tt0297284,en,Mindhunters,Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.  Based very loosely on Agatha Christie's And Then There Were None.,14.668,/uTTGRvnqCI9ZC7WkyP9u7XRiOaA.jpg,"For seven elite profilers, finding a serial killer is a process of elimination. Their own.","Mystery, Thriller, Crime","Outlaw Productions, Outlaw Victoria Productions Inc., Avenue Pictures, Weed Road Pictures, Intermedia Films, Egmond Film & Television, Dimension Films, Mindhunters (UK) Limited, Mindhunters Productie BV, Tonna Oy","Finland, Netherlands, United Kingdom, United States of America",English,"island, fbi, simulation, training, serial killer, slasher, series of murders, fbi agent","Mindhunters Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.  Based very loosely on Agatha Christie's And Then There Were None. Mystery, Thriller, Crime"
172,Star Trek V: The Final Frontier,5.7,1066,Released,1989-06-09,70200000,106,False,/y0klN15XPVyYtd4P7HYecgJXSsZ.jpg,30000000,https://www.paramountmovies.com/movies/star-trek-v-the-final-frontier,tt0098382,en,Star Trek V: The Final Frontier,"The crew of the Federation starship Enterprise is called to Nimbus III, the Planet of Intergalactic Peace. They are to negotiate in a case of kidnapping only to find out that the kidnapper is a relative of Spock. This man is possessed by his life long search for the planet Sha Ka Ree which is supposed to be the source of all life. Together they begin to search for this mysterious planet.",17.946,/uiXr41VLYsuug3CZbFrKLSNahuZ.jpg,Adventure and imagination will meet at the final frontier.,"Science Fiction, Action, Adventure, Thriller",Paramount,United States of America,English,"spacecraft, self sacrifice, teleportation, starship, loss of loved one, uss enterprise-a, hostage, liberation of hostage, half-brother, space western, romulans, belief in god, cult leader, space opera, levitation, deity, el capitan, outer space, jailbreak","Star Trek V: The Final Frontier The crew of the Federation starship Enterprise is called to Nimbus III, the Planet of Intergalactic Peace. They are to negotiate in a case of kidnapping only to find out that the kidnapper is a relative of Spock. This man is possessed by his life long search for the planet Sha Ka Ree which is supposed to be the source of all life. Together they begin to search for this mysterious planet. Science Fiction, Action, Adventure, Thriller"
397538,Borg vs McEnroe,6.947,1065,Released,2017-09-08,16657800,108,False,/led6mPvEAMsF5fpJUqiUy07ZPty.jpg,7500000,http://www.borgvsmcenroefilm.com/,tt5727282,sv,Borg vs McEnroe,"The Swedish Björn Borg and the American John McEnroe, the best tennis players in the world, maintain a legendary duel during the 1980 Wimbledon tournament.",11.069,/9jdg8VxleYb1DhPiEfHM7DzfvGw.jpg,Some stars shine forever,"Drama, History","Nordisk Film Denmark, Finnish Film Foundation, Yellow Film & TV, Det Danske Filminstitut, Svenska Filminstitutet, SVT, Film i Väst, SF Studios","Denmark, Finland, Sweden","English, French, German, Spanish, Swedish","london, england, sports, tennis, sweden, tennis player, champion, biography, based on true story, rivalry, wimbledon, monaco, tournament, overbearing father, price of fame, 1980s, tennis match","Borg vs McEnroe The Swedish Björn Borg and the American John McEnroe, the best tennis players in the world, maintain a legendary duel during the 1980 Wimbledon tournament. Drama, History"
351044,Welcome to Marwen,6.562,1065,Released,2018-12-21,12780692,116,False,/o2841QcPz3TLKajqTiEe6VWGL36.jpg,39000000,https://www.welcometomarwen.com,tt3289724,en,Welcome to Marwen,"When a devastating attack shatters Mark Hogancamp and wipes away all memories, no one expected recovery. Putting together pieces from his old and new life, Mark meticulously creates a wondrous town named Marwen where he can heal and be heroic. As he builds an astonishing art installation — a testament to the most powerful women he knows — through his fantasy world, he draws strength to triumph in the real one.",12.618,/dOULsxYQFsOR0cEBBB20xnjJkPD.jpg,You can't put this hero in a box.,"Animation, Drama, Comedy","DreamWorks Pictures, ImageMovers",United States of America,English,"coma, rehabilitation, based on true story, fictional war, mental illness, prototype, toy comes to life, toy soldier, toy designer, live action and animation, animatronic, delusions, semi-biographical, hopeful","Welcome to Marwen When a devastating attack shatters Mark Hogancamp and wipes away all memories, no one expected recovery. Putting together pieces from his old and new life, Mark meticulously creates a wondrous town named Marwen where he can heal and be heroic. As he builds an astonishing art installation — a testament to the most powerful women he knows — through his fantasy world, he draws strength to triumph in the real one. Animation, Drama, Comedy"
1715,The Cider House Rules,7.013,1064,Released,1999-12-17,88545092,126,False,/h2ARbAQTzkKlHhLjHNDY3c9HeyE.jpg,24000000,http://www.miramax.com/movie/the-cider-house-rules/,tt0124315,en,The Cider House Rules,"Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him?",12.759,/8Fr402A5aOS9JLK0Ll8C0QDcgwm.jpg,A story about how far we must travel to find the place where we belong.,Drama,"Miramax, Nina Saxon Film Design, FilmColony",United States of America,English,"based on novel or book, orphanage, pregnancy, drug addiction, cigarette, cider, maine, orphan, incest, drug overdose, war injury, apple cider, anesthetic, incinerator, picking apples, 1940s, abortion, abortionist","The Cider House Rules Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him? Drama"
13398,Tokyo Godfathers,7.891,1064,Released,2003-12-29,0,93,False,/e4S1jhTMXJRjhG1S8doUW81DH2i.jpg,0,https://www.sonypictures.com/movies/tokyogodfathers,tt0388473,ja,東京ゴッドファーザーズ,"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents.",24.348,/ukhvxpVcBsb1MpRRwiqEIwyKdUX.jpg,Meet the ultimate dysfunctional family.,"Animation, Drama, Comedy","Madhouse, Sony Pictures, dentsu, GENCO",Japan,"English, Japanese, Spanish","baby, drag queen, holiday, tokyo, japan, alcoholic, adult animation, christmas, anime","Tokyo Godfathers On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents. Animation, Drama, Comedy"
7979,The Kite Runner,7.315,1063,Released,2007-12-14,73276047,128,False,/mN8L1gYgbLZW88jwj3ok2WO4UvE.jpg,20000000,http://www.kiterunnermovie.com/,tt0419887,en,The Kite Runner,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",13.307,/dom2esWWW8C9jS2v7dOhW48LwHh.jpg,There is a way to be good again.,Drama,"Wonderland Films, Sidney Kimmel Entertainment, Participant, MacDonald/Parkes Productions, China Film Co-Production Corporation, Beijing Happy Pictures Cultural Communications Co., Kite Runner Holdings, Ebeling Group, Neal Street Productions, DreamWorks Pictures, Paramount Vantage, Mandate International","China, United Kingdom, United States of America","English, Pushto, Portuguese, Russian, Urdu","1970s, afghanistan, cowardice, hang gliding, afghanistan war (2001- ), taliban, best friend, cowardliness, child","The Kite Runner After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble. Drama"
370663,Below Her Mouth,6.796,1063,Released,2017-02-10,33673,92,False,/xNNF4l1OVscJNchJc5xvejHzTDO.jpg,0,https://www.serendipitypoint.com/below-her-mouth,tt5073620,en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,86.737,/nTGbq37hYLuNy7YgMg0gVLma0NS.jpg,Where desire lives,"Drama, Romance",Serendipity Point Films,Canada,English,"sexual identity, infidelity, female friendship, love, lesbian relationship, female protagonist, love affair, lust, lesbian sex, sexual desire, lgbt, woman director, erotic movie, gender identity, gay theme, lesbian","Below Her Mouth An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever. Drama, Romance"
877269,Strange World,6.424,1062,Released,2022-11-23,73621640,102,False,/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,180000000,https://movies.disney.com/strange-world,tt10298840,en,Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",39.93,/fHMqfsYyl3lskPK2RiFRwhzwuep.jpg,Journey to a place where nothing is as it appears!,"Animation, Family, Adventure, Science Fiction","Walt Disney Pictures, Walt Disney Animation Studios",United States of America,English,"monster, harmony, farmer, explorer, lgbt teen, aggressive, alternative world","Strange World A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission. Animation, Family, Adventure, Science Fiction"
6519,The Dukes of Hazzard,5.5,1061,Released,2005-08-05,110803676,104,False,/luOLydz3H319kUl79MbBcfGsCgz.jpg,50000000,http://www.warnerbros.com/dukes-hazzard/index_splash,tt0377818,en,The Dukes of Hazzard,"Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.",19.852,/o5pKtw26jEk7zX2446gPVbTNrFb.jpg,Cousins. Outlaws. Thrillbillies.,"Comedy, Adventure, Action","WV Films III, Village Roadshow Pictures, Gerber Pictures, Warner Bros. Pictures",United States of America,English,"farm, sheriff, bikini, redneck, moonshine","The Dukes of Hazzard Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane. Comedy, Adventure, Action"
2800,Rumor Has It...,5.618,1061,Released,2005-12-22,88933562,97,False,/gHyylG9wLbTLRfmlOfn9PDEeLgR.jpg,70000000,http://rumorhasitmovie.warnerbros.com,tt0398375,en,Rumor Has It...,"Sarah Huttinger's return home with her fiance convinces her that the sedate, proper, country-club lifestyle of her family isn't for her – and that maybe the Huttinger family isn't even hers – as she uncovers secrets that suggest the Huttingers are neither sedate nor proper.",15.114,/ypirKAqugrpevnEqMJxkBoIlgco.jpg,Based on a true rumor,"Comedy, Romance","Village Roadshow Pictures, Section Eight, Spring Creek Productions, Warner Bros. Pictures, Munich Hoffmann-Media","Germany, United States of America","English, Spanish","daughter, ladykiller, family secrets, extramarital affair","Rumor Has It... Sarah Huttinger's return home with her fiance convinces her that the sedate, proper, country-club lifestyle of her family isn't for her – and that maybe the Huttinger family isn't even hers – as she uncovers secrets that suggest the Huttingers are neither sedate nor proper. Comedy, Romance"
239877,The Mafia Kills Only in Summer,7.3,1061,Released,2013-11-28,0,90,False,/7O7pvvSiq99VIm5sUGDyqbT722y.jpg,0,http://www.lamafiauccidesolodestate.com/,tt3374966,it,La mafia uccide solo d'estate,"While Arturo tries to gain the love of Flora, he witnesses the history of Sicily from 1969 to 1992, miraculously dodging the crimes of the Mafia and supporting as a journalist the heroic struggle of the judges and policemen who fought this infamous organization.",5.07,/ckYR7w9XmbyQHNoC1UD5j1Lax3u.jpg,A Deadly Serious Comedy,"Romance, Comedy, Crime, Drama","Wildside, RAI Cinema, MTV Italia",Italy,Italian,"journalist, judge, sicily, italy, mafia, sicilian mafia","The Mafia Kills Only in Summer While Arturo tries to gain the love of Flora, he witnesses the history of Sicily from 1969 to 1992, miraculously dodging the crimes of the Mafia and supporting as a journalist the heroic struggle of the judges and policemen who fought this infamous organization. Romance, Comedy, Crime, Drama"
465914,If Beale Street Could Talk,6.961,1058,Released,2018-12-14,20572691,120,False,/ooyvhMsLuwcWBB2HZa4gi4WQF7B.jpg,12000000,http://www.bealestreet.movie,tt7125860,en,If Beale Street Could Talk,"After her fiance is falsely imprisoned, a pregnant African-American woman sets out to clear his name and prove his innocence.",10.354,/qhUIOTSi3kr4290tKrVyeriyvrv.jpg,Trust Love All The Way,"Romance, Drama","Annapurna Pictures, Plan B Entertainment, PASTEL, Stage 6 Films",United States of America,English,"new york city, based on novel or book, 1970s, romance, flashback, lawyer, harlem, new york city, devoted family man, false imprisonment, love story","If Beale Street Could Talk After her fiance is falsely imprisoned, a pregnant African-American woman sets out to clear his name and prove his innocence. Romance, Drama"
698948,Thirteen Lives,7.9,1054,Released,2022-07-18,0,147,False,/tHR34A5n0my4maACNdLpWGd6QYq.jpg,55000000,https://www.unitedartistsreleasing.com/thirteen-lives,tt12262116,en,Thirteen Lives,"Based on the true nail-biting mission that captivated the world. Twelve boys and the coach of a Thai soccer team explore the Tham Luang cave when an unexpected rainstorm traps them in a chamber inside the mountain. Entombed behind a maze of flooded cave tunnels, they face impossible odds. A team of world-class divers navigate through miles of dangerous cave networks to discover that finding the boys is only the beginning.",16.022,/yi5KcJqFxy0D6yP8nCfcF8gJGg5.jpg,"5000 people, 17 countries, 1 miracle that united the world.","Drama, Thriller","Metro-Goldwyn-Mayer, Imagine Entertainment, Storyteller Productions, Magnolia Mae Films, Amazon Studios","United Kingdom, United States of America","English, Thai","rescue, cave, thailand, rescue mission, based on true story, cave diving","Thirteen Lives Based on the true nail-biting mission that captivated the world. Twelve boys and the coach of a Thai soccer team explore the Tham Luang cave when an unexpected rainstorm traps them in a chamber inside the mountain. Entombed behind a maze of flooded cave tunnels, they face impossible odds. A team of world-class divers navigate through miles of dangerous cave networks to discover that finding the boys is only the beginning. Drama, Thriller"
